file,url,folder,title,title_len,desc,desc_len,canonical,robots,h1,h1_count,h2_count,words,images,img_no_alt,internal_links,schema,hreflang,lang,sitemap,size_kb,issues
knowledge-center/control-valve-actuator-selection-guide.html,https://pishtaj.ir/knowledge-center/control-valve-actuator-selection-guide.html,knowledge-center,راهنمای انتخاب اکچویتور کنترل ولو | Fail Action و Shutoff,57,راهنمای کامل انتخاب اکچویتور کنترل ولو، Fail Close/Open، shutoff ΔP، نیروی seat، thrust، air supply، positioner و workflow انتخاب actuator همراه با لینک ابزار PTF…,163,https://pishtaj.ir/knowledge-center/control-valve-actuator-selection-guide.html,"index, follow",راهنمای انتخاب اکچویتور کنترل ولو | Fail Action و Shutoff,1,12,1837,1,0,22,BreadcrumbList|Article|FAQPage,fa-IR|x-default,fa,sitemap-knowledge-center.xml,32.0,
knowledge-center/control-valve-cavitation-guide.html,https://pishtaj.ir/knowledge-center/control-valve-cavitation-guide.html,knowledge-center,کاویتاسیون در کنترل ولو چیست؟ روش تشخیص و جلوگیری,49,راهنمای مهندسی کاویتاسیون در کنترل ولو، تفاوت cavitation و flashing، نقش FL و Pv و ΔP_choked، روش‌های کاهش نویز و انتخاب anti-cavitation trim همراه با لینک ابزار…,162,https://pishtaj.ir/knowledge-center/control-valve-cavitation-guide.html,"index, follow",کاویتاسیون در کنترل ولو چیست؟ روش تشخیص و جلوگیری,1,10,1219,1,0,23,BreadcrumbList|Article|FAQPage,fa-IR|x-default,fa,sitemap-knowledge-center.xml,27.5,
knowledge-center/control-valve-complete-guide.html,https://pishtaj.ir/knowledge-center/control-valve-complete-guide.html,knowledge-center,راهنمای کامل شیر کنترل (Control Valve) صنعتی؛ مشخصات و قیمت,59,مقاله تخصصی راهنمای کامل شیر کنترل (Control Valve) صنعتی — راهنمای جامع برای مهندسان و کارشناسان خرید تجهیزات صنعتی؛ همراه نکات قیمت و مسیر استعلام.,148,https://pishtaj.ir/knowledge-center/control-valve-complete-guide.html,,راهنمای کامل شیر کنترل (Control Valve) صنعتی,1,10,1926,2,0,39,TechArticle|Article|BreadcrumbList|FAQPage,fa-IR|x-default,fa,sitemap-knowledge-center.xml,40.3,
knowledge-center/control-valve-cv-calculation-guide.html,https://pishtaj.ir/knowledge-center/control-valve-cv-calculation-guide.html,knowledge-center,محاسبه Cv کنترل ولو چیست؟ راهنمای سایزینگ Control Valve,55,راهنمای مهندسی محاسبه Cv و Kv کنترل ولو، تفاوت Cv/Kv، سایزینگ مایع، گاز و بخار، choked flow، کاویتاسیون، نویز، اکچویتور و لینک ابزار آنلاین سایزینگ کنترل ولو PTF…,162,https://pishtaj.ir/knowledge-center/control-valve-cv-calculation-guide.html,"index, follow",محاسبه Cv کنترل ولو چیست؟ راهنمای مهندسی برای سایزینگ Control Valve,1,10,1236,1,0,24,BreadcrumbList|Article|FAQPage,fa-IR|x-default,fa,sitemap-knowledge-center.xml,27.2,
knowledge-center/control-valve-cv-kv-difference.html,https://pishtaj.ir/knowledge-center/control-valve-cv-kv-difference.html,knowledge-center,تفاوت Cv و Kv در کنترل ولو چیست؟ فرمول تبدیل و کاربرد,53,راهنمای کامل تفاوت Cv و Kv در کنترل ولو، فرمول تبدیل Cv به Kv، کاربرد در سایزینگ Control Valve، اشتباهات رایج، ارتباط با FL و Xt…؛ همراه نکات قیمت و مسیر استعلام.,162,https://pishtaj.ir/knowledge-center/control-valve-cv-kv-difference.html,"index, follow",تفاوت Cv و Kv در کنترل ولو چیست؟ فرمول تبدیل و کاربرد در سایزینگ,1,12,2033,1,0,23,BreadcrumbList|Article|FAQPage,fa-IR|x-default,fa,sitemap-knowledge-center.xml,33.7,
knowledge-center/control-valve-iec-60534.html,https://pishtaj.ir/knowledge-center/control-valve-iec-60534.html,knowledge-center,شیر کنترل و استاندارد (IEC 60534)؛ سایزینگ، تست و انتخاب,56,راهنمای شیر کنترل بر اساس سری استاندارد (IEC 60534): ساختار بخش‌های استاندارد، اصول سایزینگ با ضریب ظرفیت، مشخصه جریان، نویز و کاویتاسیون و مدارک تحویل.,152,https://pishtaj.ir/knowledge-center/control-valve-iec-60534.html,"index, follow",شیر کنترل بر اساس استاندارد (IEC 60534) — از سایزینگ تا تحویل,1,11,1180,2,0,21,BreadcrumbList|Article|FAQPage,fa-IR|x-default,fa,sitemap-knowledge-center.xml,25.8,
knowledge-center/control-valve-positioner-calibration.html,https://pishtaj.ir/knowledge-center/control-valve-positioner-calibration.html,knowledge-center,پوزیشنر شیر کنترل و کالیبراسیون آن,34,راهنمای پوزیشنر شیر کنترل: انواع پنوماتیک و اسمارت، اصول کار، کالیبراسیون خودکار و دستی و عیب‌یابی مشکلات رایج شیر کنترل صنعتی.,127,https://pishtaj.ir/knowledge-center/control-valve-positioner-calibration.html,"index, follow",پوزیشنر شیر کنترل — انواع، اصول کار و کالیبراسیون,1,9,805,2,0,21,BreadcrumbList|Article|FAQPage,fa-IR|x-default,fa,sitemap-knowledge-center.xml,22.7,
knowledge-center/corrosion-resistant-equipment-guide.html,https://pishtaj.ir/knowledge-center/corrosion-resistant-equipment-guide.html,knowledge-center,راهنمای تجهیزات مقاوم به خوردگی صنعتی | پیشرو تجهیز فرتاک,57,مقاله تخصصی راهنمای تجهیزات مقاوم به خوردگی صنعتی — راهنمای جامع برای مهندسان و کارشناسان خرید تجهیزات صنعتی؛ همراه نکات قیمت و مسیر استعلام.,141,https://pishtaj.ir/knowledge-center/corrosion-resistant-equipment-guide.html,,راهنمای تجهیزات مقاوم به خوردگی صنعتی,1,10,1864,2,0,39,Article|BreadcrumbList|FAQPage,fa-IR|x-default,fa,sitemap-knowledge-center.xml,38.8,
knowledge-center/cryogenic-valve-lng.html,https://pishtaj.ir/knowledge-center/cryogenic-valve-lng.html,knowledge-center,شیر برودتی (Cryogenic Valve) برای LNG؛ طراحی، متریال و تست,58,راهنمای شیر برودتی برای سرویس‌های ال‌ان‌جی و گازهای مایع: بونت طویل، متریال‌های آستنیتی، تست برودتی، الزامات ایمنی حفره بدنه و نکات استعلام.,140,https://pishtaj.ir/knowledge-center/cryogenic-valve-lng.html,"index, follow",شیر برودتی (Cryogenic Valve) برای LNG و گازهای مایع,1,10,1160,2,0,19,BreadcrumbList|Article|FAQPage,fa-IR|x-default,fa,sitemap-knowledge-center.xml,25.0,
knowledge-center/dcs-distributed-control-system.html,https://pishtaj.ir/knowledge-center/dcs-distributed-control-system.html,knowledge-center,راهنمای سیستم DCS (Distributed Control System),46,راهنمای سیستم DCS (Distributed Control System)؛ کاربردها، استانداردهای کلیدی، نکات انتخاب فنی، قیمت و مسیر استعلام برای پروژه‌های صنعتی و EPC.,142,https://pishtaj.ir/knowledge-center/kc-dcs.html,"noindex, follow",راهنمای سیستم DCS (Distributed Control System),1,9,1744,2,0,41,Article|BreadcrumbList|FAQPage,fa-IR|x-default,fa,,36.3,canonical-mismatch|noindex|not-in-sitemap
knowledge-center/dcs-vs-plc-difference.html,https://pishtaj.ir/knowledge-center/dcs-vs-plc-difference.html,knowledge-center,تفاوت DCS و PLC؛ کدام برای پروژهٔ شما؟,38,مقایسه DCS و PLC: معماری، افزونگی، برنامه‌نویسی، هزینه و کاربرد در فرآیند پیوسته و تولید گسسته؛ معیار انتخاب سیستم کنترل برای پروژه صنعتی.,138,https://pishtaj.ir/knowledge-center/dcs-vs-plc-difference.html,"index, follow",تفاوت DCS و PLC — معماری، کاربرد و معیار انتخاب,1,8,817,2,0,21,BreadcrumbList|Article|FAQPage,fa-IR|x-default,fa,sitemap-knowledge-center.xml,21.9,
knowledge-center/diaphragm-seal-guide.html,https://pishtaj.ir/knowledge-center/diaphragm-seal-guide.html,knowledge-center,راهنمای سیل جداکننده (Diaphragm Seal) در ابزار دقیق,51,مقاله تخصصی راهنمای سیل جداکننده (Diaphragm Seal) در ابزار دقیق — راهنمای جامع برای مهندسان و کارشناسان خرید تجهیزات صنعتی؛ همراه نکات قیمت و مسیر استعلام.,155,https://pishtaj.ir/knowledge-center/diaphragm-seal-guide.html,,راهنمای سیل جداکننده (Diaphragm Seal) در ابزار دقیق,1,10,1864,2,0,37,Article|BreadcrumbList|FAQPage,fa-IR|x-default,fa,sitemap-knowledge-center.xml,38.5,
knowledge-center/diaphragm-valve.html,https://pishtaj.ir/knowledge-center/diaphragm-valve.html,knowledge-center,شیر دیافراگم (Diaphragm Valve)؛ ساختار، مزایا و کاربرد,54,راهنمای شیر دیافراگم: ساختار ویِر و مستقیم، مزایای ذاتی برای سیال‌های خورنده و دوغاب، محدودیت‌های دما و فشار، متریال دیافراگم و نکات نگهداری و استعلام.,151,https://pishtaj.ir/knowledge-center/diaphragm-valve.html,"index, follow",شیر دیافراگم (Diaphragm Valve) — ساختار و انتخاب,1,11,1139,2,0,19,BreadcrumbList|Article|FAQPage,fa-IR|x-default,fa,sitemap-knowledge-center.xml,25.4,
knowledge-center/differential-pressure-transmitter-guide.html,https://pishtaj.ir/knowledge-center/differential-pressure-transmitter-guide.html,knowledge-center,راهنمای ترانسمیتر اختلاف فشار (DPT)؛ انتخاب و نصب,49,راهنمای کامل ترانسمیتر اختلاف فشار: اصول اندازه‌گیری، کاربردهای دبی، سطح و پایش فیلتر، منیفولد و اتصالات، کالیبراسیون و نکات استعلام خرید صنعتی.,144,https://pishtaj.ir/knowledge-center/differential-pressure-transmitter-guide.html,"index, follow",راهنمای ترانسمیتر اختلاف فشار (DPT),1,10,1136,2,0,20,BreadcrumbList|Article|FAQPage,fa-IR|x-default,fa,sitemap-knowledge-center.xml,25.5,
knowledge-center/din-ansi.html,https://pishtaj.ir/knowledge-center/din-ansi.html,knowledge-center,مقایسه استانداردهای (DIN) و (ANSI) در پایپینگ صنعتی,51,راهنمای مقایسه استانداردهای آلمانی (DIN) و آمریکایی (ANSI) در پایپینگ: نظام‌های فشار، ابعاد فلنج و اتصالات، متریال و نکات جایگزینی.,131,https://pishtaj.ir/knowledge-center/din-ansi.html,"index, follow",مقایسه استاندارد (DIN) و (ANSI) در پایپینگ,1,10,1214,2,0,19,BreadcrumbList|Article|FAQPage,fa-IR|x-default,fa,sitemap-knowledge-center.xml,25.7,
knowledge-center/distribution-transformer.html,https://pishtaj.ir/knowledge-center/distribution-transformer.html,knowledge-center,راهنمای ترانسفورماتور توزیع؛ انتخاب، نصب و خرید,47,راهنمای ترانسفورماتور توزیع: انواع روغنی و خشک، پارامترهای نامی، تلفات و راندمان، نکات نصب و معیارهای استعلام خرید صنعتی.,121,https://pishtaj.ir/knowledge-center/distribution-transformer.html,"index, follow",راهنمای ترانسفورماتور توزیع,1,10,1164,2,0,19,BreadcrumbList|Article|FAQPage,fa-IR|x-default,fa,sitemap-knowledge-center.xml,25.5,
knowledge-center/dp-transmitter-level-flow.html,https://pishtaj.ir/knowledge-center/dp-transmitter-level-flow.html,knowledge-center,ترانسمیتر اختلاف فشار و اندازه‌گیری سطح و جریان,47,راهنمای ترانسمیتر اختلاف فشار: اندازه‌گیری سطح مخزن، جریان با المان اولیه، جبران دما و فشار و نکات کالیبراسیون و نصب ترانسمیتر DP صنعتی.,136,https://pishtaj.ir/knowledge-center/dp-transmitter-level-flow.html,"index, follow",ترانسمیتر اختلاف فشار — اندازه‌گیری سطح، جریان و نکات نصب,1,9,775,2,0,21,BreadcrumbList|Article|FAQPage,fa-IR|x-default,fa,sitemap-knowledge-center.xml,21.9,
knowledge-center/dpt.html,https://pishtaj.ir/knowledge-center/dpt.html,knowledge-center,ترانسمیتر اختلاف فشار DPT | پیشرو تجهیز فرتاک,45,ترانسمیتر اختلاف فشار DPT — اندازه‌گیری دبی؛ کاربردها، استانداردهای کلیدی، نکات انتخاب فنی، قیمت و مسیر استعلام برای پروژه‌های صنعتی و EPC.,139,https://pishtaj.ir/knowledge-center/dpt.html,"index,follow",ترانسمیتر اختلاف فشار DPT — اندازه‌گیری دبی,1,9,1848,2,0,40,Article|BreadcrumbList|FAQPage,fa-IR|x-default,fa,sitemap-knowledge-center.xml,39.6,
knowledge-center/dual-plate-check-valve.html,https://pishtaj.ir/knowledge-center/dual-plate-check-valve.html,knowledge-center,راهنمای شیر یک‌طرفه دوپلیت (Dual Plate)؛ طراحی و انتخاب,55,راهنمای شیر یک‌طرفه دوپلیت: ساختار دو دیسک با فنر مرکزی، مزایا نسبت به سوئینگ، الزامات مرجع ساخت، سایز و نصب، نقاط ضعف و نکات استعلام خرید.,139,https://pishtaj.ir/knowledge-center/dual-plate-check-valve.html,"index, follow",شیر یک‌طرفه دوپلیت (Dual Plate Check Valve),1,10,1134,2,0,19,BreadcrumbList|Article|FAQPage,fa-IR|x-default,fa,sitemap-knowledge-center.xml,24.4,
knowledge-center/electric-actuator.html,https://pishtaj.ir/knowledge-center/electric-actuator.html,knowledge-center,محرک الکتریکی (Electric Actuator) شیرآلات | پیشرو تجهیز فرتاک,61,محرک الکتریکی (Electric Actuator) شیرآلات؛ کاربردها، استانداردهای کلیدی، نکات انتخاب فنی، قیمت و مسیر استعلام برای پروژه‌های صنعتی و EPC.,137,https://pishtaj.ir/knowledge-center/kc-actuator.html,"noindex, follow",محرک الکتریکی (Electric Actuator) شیرآلات,1,9,1796,2,0,43,Article|BreadcrumbList|FAQPage,fa-IR|x-default,fa,,38.4,canonical-mismatch|noindex|not-in-sitemap
knowledge-center/electrical-brands-comparison.html,https://pishtaj.ir/knowledge-center/electrical-brands-comparison.html,knowledge-center,مقایسه برندهای تجهیزات برق صنعتی | پیشرو تجهیز فرتاک,52,"مقاله تخصصی مقایسه برندهای تجهیزات برق صنعتی — Siemens, ABB, Schneider — راهنمای جامع برای مهندسان و کارشناسان خرید تجهیزات صنعتی؛ همراه نکات قیمت و مسیر استعلام.",162,https://pishtaj.ir/knowledge-center/electrical-brands-comparison.html,,"مقایسه برندهای تجهیزات برق صنعتی — Siemens, ABB, Schneider",1,10,1881,2,0,40,Article|BreadcrumbList|FAQPage,fa-IR|x-default,fa,sitemap-knowledge-center.xml,39.1,
knowledge-center/en-10204-certificate-guide.html,https://pishtaj.ir/knowledge-center/en-10204-certificate-guide.html,knowledge-center,راهنمای گواهی مواد و تست EN 10204؛ انواع ۳٫۱ و ۳٫۲,50,راهنمای گواهی مواد و تست: اعلامیه انطباق، گزارش تست، گواهی بازرسی کارخانه‌ای و شخص ثالث؛ تفاوت‌ها و نکات راستی‌آزمایی برای مهندسان خرید.,136,https://pishtaj.ir/knowledge-center/en-10204-certificate-guide.html,"index, follow",راهنمای کامل گواهی مواد و تست (EN 10204) — انواع و کاربرد,1,10,1165,2,0,20,BreadcrumbList|Article|FAQPage,fa-IR|x-default,fa,sitemap-knowledge-center.xml,26.4,
knowledge-center/en-10204.html,https://pishtaj.ir/knowledge-center/en-10204.html,knowledge-center,گواهی EN 10204 و تفاوت نوع 3.1 و 3.2 | پیشرو تجهیز فرتاک,56,EN 10204 — گواهی مواد و تست؛ کاربردها، استانداردهای کلیدی، نکات انتخاب فنی، قیمت و مسیر استعلام برای پروژه‌های صنعتی و EPC.,123,https://pishtaj.ir/knowledge-center/kc-a106-mill-test-certificate-verification.html,"noindex, follow",EN 10204 — گواهی مواد و تست,1,9,1713,2,0,40,Article|BreadcrumbList|FAQPage,fa-IR|x-default,fa,,35.3,canonical-mismatch|noindex|not-in-sitemap
knowledge-center/epc-supply-chain-management-guide.html,https://pishtaj.ir/knowledge-center/epc-supply-chain-management-guide.html,knowledge-center,راهنمای مدیریت زنجیره تامین در پروژه‌های EPC | پیشرو تجهیز فرتاک,64,مقاله تخصصی راهنمای مدیریت زنجیره تامین در پروژه‌های EPC — راهنمای جامع برای مهندسان و کارشناسان خرید تجهیزات صنعتی؛ همراه نکات قیمت و مسیر استعلام.,148,https://pishtaj.ir/knowledge-center/epc-supply-chain-management-guide.html,,راهنمای مدیریت زنجیره تامین در پروژه‌های EPC,1,10,1859,2,0,39,Article|BreadcrumbList|FAQPage,fa-IR|x-default,fa,sitemap-knowledge-center.xml,39.0,
knowledge-center/erw-saw-lsaw-pipe-difference.html,https://pishtaj.ir/knowledge-center/erw-saw-lsaw-pipe-difference.html,knowledge-center,تفاوت لوله ERW، SAW و LSAW؛ روش ساخت و کاربرد,45,مقایسه لوله ERW، SAW و LSAW: روش جوشکاری درز، محدوده قطر و ضخامت، استاندارد API 5L و ASTM و نکات انتخاب روش ساخت مناسب برای خطوط نفت و گاز.,139,https://pishtaj.ir/knowledge-center/erw-saw-lsaw-pipe-difference.html,"index, follow",تفاوت لوله ERW، SAW و LSAW — روش ساخت، کاربرد و انتخاب,1,9,844,2,0,21,BreadcrumbList|Article|FAQPage,fa-IR|x-default,fa,sitemap-knowledge-center.xml,21.7,
knowledge-center/erw.html,https://pishtaj.ir/knowledge-center/erw.html,knowledge-center,مقایسه لوله جوشی مستقیم (ERW) و لوله مارپیچ (اسپیرال),53,مقایسه فنی دو روش اصلی ساخت لوله جوشی: درز مستقیم و مارپیچ؛ فرآیند ساخت، محدوده سایز، تحمل فشار، اقتصاد و معیارهای انتخاب بر اساس کاربرد پروژه.,143,https://pishtaj.ir/knowledge-center/erw.html,"index, follow",مقایسه لوله جوشی مستقیم و مارپیچ — کدام برای خط شما؟,1,11,1146,2,0,20,BreadcrumbList|Article|FAQPage,fa-IR|x-default,fa,sitemap-knowledge-center.xml,25.7,
knowledge-center/esd-emergency-shutdown.html,https://pishtaj.ir/knowledge-center/esd-emergency-shutdown.html,knowledge-center,راهنمای سیستم (ESD)؛ قطع اضطراری در صنایع فرایندی,49,راهنمای سیستم قطع اضطراری (ESD) در صنایع فرایندی: ساختار و سطوح قطع، فلسفه طراحی، تجهیزات، الزامات (IEC 61511) و نکات خرید و بهره‌برداری.,137,https://pishtaj.ir/knowledge-center/esd-emergency-shutdown.html,"index, follow",راهنمای سیستم (ESD),1,10,1179,2,0,19,BreadcrumbList|Article|FAQPage,fa-IR|x-default,fa,sitemap-knowledge-center.xml,25.2,
knowledge-center/fire-gas-system-fgs.html,https://pishtaj.ir/knowledge-center/fire-gas-system-fgs.html,knowledge-center,راهنمای سیستم اعلام و اطفای حریق و گاز (FGS),44,راهنمای سیستم اعلام و اطفای حریق و گاز (FGS): آشکارسازهای حریق و گاز، منطق‌پرداز ایمنی، اطفای اتوماتیک، الزامات استانداردها و نکات خرید.,136,https://pishtaj.ir/knowledge-center/fire-gas-system-fgs.html,"index, follow",راهنمای سیستم (FGS),1,10,1197,2,0,19,BreadcrumbList|Article|FAQPage,fa-IR|x-default,fa,sitemap-knowledge-center.xml,25.5,
knowledge-center/fire-test-api-607.html,https://pishtaj.ir/knowledge-center/fire-test-api-607.html,knowledge-center,راهنمای تست آتش شیرآلات (API 607)؛ فایرسیف یعنی چه؟,51,راهنمای تست آتش شیرآلات بر اساس مرجع (API 607): هدف تست، روش انجام، حدود پذیرش نشتی در حین و پس از آتش، تفاوت با مراجع هم‌خانواده و نکات استعلام.,145,https://pishtaj.ir/knowledge-center/fire-test-api-607.html,"index, follow",تست آتش شیرآلات (API 607) — تعریف فایرسیف و الزامات,1,10,1154,2,0,19,BreadcrumbList|Article|FAQPage,fa-IR|x-default,fa,sitemap-knowledge-center.xml,25.0,
knowledge-center/flange-arak-guide.html,https://pishtaj.ir/knowledge-center/flange-arak-guide.html,knowledge-center,فلنج اراک؛ راهنمای خرید، استانداردها و راستی‌آزمایی کیفیت | پیشرو,65,راهنمای کامل فلنج اراک — چرا اراک قطب فورجینگ فلنج ایران است، استانداردهای ASME B16.5 و B16…,92,https://pishtaj.ir/knowledge-center/flange-arak-guide.html,"index, follow",فلنج اراک — راهنمای خرید، استانداردها و راستی‌آزمایی کیفیت,1,8,819,2,0,33,BreadcrumbList|TechArticle|Article|FAQPage,fa-IR|x-default,fa,sitemap-knowledge-center.xml,27.5,
knowledge-center/flange-bolting-guide.html,https://pishtaj.ir/knowledge-center/flange-bolting-guide.html,knowledge-center,پیچ و مهرهٔ اتصالات فلنجی؛ گریدها، گشتاور و ترتیب سفت‌کردن,58,راهنمای انتخاب پیچ و مهره بر پایهٔ ASTM A193 و A194؛ گریدهای B7، B7M، B8 و B8M، تنش هدف، اثر روان‌کار بر گشتاور، ترتیب سفت‌کردن طبق ASME PCC-1 و اشتباهات رایج.,159,https://pishtaj.ir/knowledge-center/flange-bolting-guide.html,,راهنمای پیچ و مهره در اتصالات فلنجی صنعتی,1,16,2647,2,0,40,Article|BreadcrumbList|FAQPage,fa-IR|x-default,fa,sitemap-knowledge-center.xml,51.4,
knowledge-center/flange-material-selection-guide.html,https://pishtaj.ir/knowledge-center/flange-material-selection-guide.html,knowledge-center,راهنمای انتخاب جنس فلنج صنعتی بر اساس سیال، دما و کلاس فشار,59,راهنمای عملی انتخاب متریال فلنج: گروه‌های کربنی، دمای پایین، آلیاژی و استنلس، تطابق با لوله، اثر متریال بر فشار مجاز و اشتباهات رایج در استعلام.,144,https://pishtaj.ir/knowledge-center/flange-material-selection-guide.html,"index, follow",راهنمای انتخاب جنس فلنج بر اساس سیال، دما و کلاس فشار,1,12,1160,2,0,20,BreadcrumbList|Article|FAQPage,fa-IR|x-default,fa,sitemap-knowledge-center.xml,26.1,
knowledge-center/flange-types-complete-guide.html,https://pishtaj.ir/knowledge-center/flange-types-complete-guide.html,knowledge-center,انواع فلنج صنعتی: WN، SO، Blind و SW؛ راهنمای انتخاب,52,مقایسهٔ هفت نوع فلنج بر پایهٔ ASME B16.5 و B16.47؛ سطح RF/FF/RTJ، کلاس‌های فشار، کاربرد هر نوع در پایپینگ، محدودیت‌ها و چک‌لیست استعلام فلنج.,141,https://pishtaj.ir/knowledge-center/flange-types-complete-guide.html,,"راهنمای جامع انواع فلنج صنعتی — WN, SO, Blind, SW",1,16,2604,2,0,41,Article|BreadcrumbList|FAQPage,fa-IR|x-default,fa,sitemap-knowledge-center.xml,53.3,
knowledge-center/float-vibrating-capacitance.html,https://pishtaj.ir/knowledge-center/float-vibrating-capacitance.html,knowledge-center,سوئیچ سطح صنعتی؛ انواع و انتخاب | پیشرو تجهیز فرتاک,51,"سوئیچ سطح — Float, Vibrating, Capacitance؛ کاربردها، استانداردهای کلیدی، نکات انتخاب فنی، قیمت و مسیر استعلام برای پروژه‌های صنعتی و EPC.",137,https://pishtaj.ir/knowledge-center/kc-level-measurement-6-methods.html,"noindex, follow","سوئیچ سطح — Float, Vibrating, Capacitance",1,9,1728,2,0,40,Article|BreadcrumbList|FAQPage,fa-IR|x-default,fa,,35.7,canonical-mismatch|noindex|not-in-sitemap
knowledge-center/flowmeter-calibration-procedure.html,https://pishtaj.ir/knowledge-center/flowmeter-calibration-procedure.html,knowledge-center,کالیبراسیون فلومتر؛ روش‌ها و فواصل کالیبراسیون,46,راهنمای کالیبراسیون فلومتر: روش‌های کالیبراسیون حجمی و جرمی، استاندارد ISO 17025، تعیین فاصله کالیبراسیون و نکات صحت‌سنجی فلومترهای صنعتی.,138,https://pishtaj.ir/knowledge-center/flowmeter-calibration-procedure.html,"index, follow",کالیبراسیون فلومتر — روش‌ها، استاندارد و فواصل,1,9,803,2,0,21,BreadcrumbList|Article|FAQPage,fa-IR|x-default,fa,sitemap-knowledge-center.xml,23.2,
knowledge-center/flowmeter-types-guide.html,https://pishtaj.ir/knowledge-center/flowmeter-types-guide.html,knowledge-center,راهنمای فلومتر صنعتی؛ انتخاب بین انواع فناوری‌ها,48,راهنمای انتخاب فلومتر صنعتی: مقایسه فناوری‌های مغناطیسی، کوریولیس، گردابی، فراصوت و اختلاف فشاری بر اساس سیال، دقت و هزینه برای هر کاربرد.,138,https://pishtaj.ir/knowledge-center/flowmeter-types-guide.html,"index, follow",راهنمای فلومتر صنعتی — انتخاب فناوری مناسب,1,10,1136,2,0,19,BreadcrumbList|Article|FAQPage,fa-IR|x-default,fa,sitemap-knowledge-center.xml,25.7,
knowledge-center/gas-analyzer-industry-guide.html,https://pishtaj.ir/knowledge-center/gas-analyzer-industry-guide.html,knowledge-center,راهنمای آنالایزر گاز صنعتی | پیشرو تجهیز فرتاک,46,"مقاله تخصصی راهنمای آنالایزر گاز صنعتی — O2, CO2, H2S — راهنمای جامع برای مهندسان و کارشناسان خرید تجهیزات صنعتی؛ همراه نکات قیمت و مسیر استعلام.",145,https://pishtaj.ir/knowledge-center/gas-analyzer-industry-guide.html,,"راهنمای آنالایزر گاز صنعتی — O2, CO2, H2S",1,10,1841,2,0,37,Article|BreadcrumbList|FAQPage,fa-IR|x-default,fa,sitemap-knowledge-center.xml,38.0,
knowledge-center/gas-control-valve-sizing-guide.html,https://pishtaj.ir/knowledge-center/gas-control-valve-sizing-guide.html,knowledge-center,سایزینگ کنترل ولو گاز چیست؟ نکات انتخاب Gas Control Valve,57,راهنمای مهندسی سایزینگ کنترل ولو گاز، مبنای Nm3/h، فشار مطلق، MW/SG، Z، k، Xt، choked flow، noise و vendor validation همراه با لینک ابزار PTF…,142,https://pishtaj.ir/knowledge-center/gas-control-valve-sizing-guide.html,"index, follow",سایزینگ کنترل ولو گاز چیست؟ نکات انتخاب Gas Control Valve,1,12,1811,1,0,23,BreadcrumbList|Article|FAQPage,fa-IR|x-default,fa,sitemap-knowledge-center.xml,31.2,
knowledge-center/gasket-types-guide.html,https://pishtaj.ir/knowledge-center/gasket-types-guide.html,knowledge-center,راهنمای انواع گسکت صنعتی؛ انتخاب بر اساس کلاس، دما و سیال,57,راهنمای کامل گسکت‌های صنعتی: غیرفلزی، مارپیچ، کمدپروفایل و رینگ‌جوی؛ ساختار هر نوع، معیارهای انتخاب بر اساس کلاس فشاری و سیال، و اشتباهات رایج نصب.,147,https://pishtaj.ir/knowledge-center/gasket-types-guide.html,"index, follow",راهنمای انواع گسکت صنعتی — انتخاب بر اساس کلاس، دما و سیال,1,12,1158,2,0,20,BreadcrumbList|Article|FAQPage,fa-IR|x-default,fa,sitemap-knowledge-center.xml,25.9,
knowledge-center/gate-valve-complete-guide.html,https://pishtaj.ir/knowledge-center/gate-valve-complete-guide.html,knowledge-center,راهنمای جامع شیر دروازه‌ای (گیت ولو)؛ انواع، استانداردها و انتخاب,65,راهنمای کامل شیر دروازه‌ای: انواع گوه و موازی، ساقه رو و نهفته، بدنه و بونت، استانداردها، محدوده کاربرد و نکات انتخاب برای سرویس‌های قطع و وصل خطوط فرایندی و انتقال.,165,https://pishtaj.ir/knowledge-center/gate-valve-complete-guide.html,"index, follow",راهنمای جامع شیر دروازه‌ای — انواع، استانداردها و نکات انتخاب,1,10,1153,2,0,20,BreadcrumbList|Article|FAQPage,fa-IR|x-default,fa,sitemap-knowledge-center.xml,26.6,
knowledge-center/gearbox-handwheel-worm-gear.html,https://pishtaj.ir/knowledge-center/gearbox-handwheel-worm-gear.html,knowledge-center,راهنمای گیربکس شیرآلات؛ چرخ‌دنده کرمی و فلکه دستی,49,راهنمای گیربکس شیرآلات: چرا به گیربکس نیاز داریم، انواع چرخ‌دنده کرمی و مخروطی، نسبت انتقال، انتخاب بر اساس گشتاور و نکات نگهداری و استعلام.,140,https://pishtaj.ir/knowledge-center/gearbox-handwheel-worm-gear.html,"index, follow",گیربکس شیرآلات (Gearbox)؛ چرخ‌دنده کرمی و فلکه دستی,1,10,1154,2,0,19,BreadcrumbList|Article|FAQPage,fa-IR|x-default,fa,sitemap-knowledge-center.xml,25.1,
